PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 2:1 - 630m
DESCRIPCIÓN NODOS: APOYOS PILOTES - LINKS
RECUENTO: 38526 ELTOS
MÉTODO DE IMPORTACIÓN:  PILOTES_(7-806),_LINK H1 (813-18860),_LINK H2 (19673-18860), Cota Apoyos VC_[-17 -19 -21 -23], Cota Apoyos VG_[-15 -26]

50,30.5,-26
52.5,30.5,-26
55,30.5,-26
57.5,30.5,-26
60,30.5,-26
62.5,30.5,-26
65,30.5,-26
67.5,30.5,-26
70,30.5,-26
72.5,30.5,-26
75,30.5,-26
77.5,30.5,-26
80,30.5,-26
82.5,30.5,-26
85,30.5,-26
87.5,30.5,-26
90,30.5,-26
92.5,30.5,-26
95,30.5,-26
97.5,30.5,-26
100,30.5,-26
102.5,30.5,-26
105,30.5,-26
107.5,30.5,-26
110,30.5,-26
112.5,30.5,-26
115,30.5,-26
117.5,30.5,-26
120,30.5,-26
122.5,30.5,-26
125,30.5,-26
127.5,30.5,-26
130,30.5,-26
132.5,30.5,-26
135,30.5,-26
137.5,30.5,-26
140,30.5,-26
142.5,30.5,-26
145,30.5,-26
147.5,30.5,-26
150,30.5,-26
152.5,30.5,-26
155,30.5,-26
157.5,30.5,-26
160,30.5,-26
162.5,30.5,-26
165,30.5,-26
167.5,30.5,-26
170,30.5,-26
172.5,30.5,-26
175,30.5,-26
177.5,30.5,-26
180,30.5,-26
182.5,30.5,-26
185,30.5,-26
187.5,30.5,-26
190,30.5,-26
192.5,30.5,-26
195,30.5,-26
197.5,30.5,-26
200,30.5,-26
202.5,30.5,-26
205,30.5,-26
207.5,30.5,-26
210,30.5,-26
212.5,30.5,-26
215,30.5,-26
217.5,30.5,-26
220,30.5,-26
222.5,30.5,-26
225,30.5,-26
227.5,30.5,-26
230,30.5,-26
232.5,30.5,-26
235,30.5,-26
237.5,30.5,-26
240,30.5,-26
242.5,30.5,-26
245,30.5,-26
247.5,30.5,-26
250,30.5,-26
252.5,30.5,-26
255,30.5,-26
257.5,30.5,-26
260,30.5,-26
262.5,30.5,-26
265,30.5,-26
267.5,30.5,-26
270,30.5,-26
272.5,30.5,-26
275,30.5,-26
277.5,30.5,-26
280,30.5,-26
282.5,30.5,-26
285,30.5,-26
287.5,30.5,-26
290,30.5,-26
292.5,30.5,-26
295,30.5,-26
297.5,30.5,-26
300,30.5,-26
302.5,30.5,-26
305,30.5,-26
307.5,30.5,-26
310,30.5,-26
312.5,30.5,-26
315,30.5,-26
317.5,30.5,-26
320,30.5,-26
322.5,30.5,-26
325,30.5,-26
327.5,30.5,-26
330,30.5,-26
332.5,30.5,-26
335,30.5,-26
337.5,30.5,-26
340,30.5,-26
342.5,30.5,-26
345,30.5,-26
347.5,30.5,-26
350,30.5,-26
352.5,30.5,-26
355,30.5,-26
357.5,30.5,-26
360,30.5,-26
362.5,30.5,-26
365,30.5,-26
367.5,30.5,-26
370,30.5,-26
372.5,30.5,-26
375,30.5,-26
377.5,30.5,-26
380,30.5,-26
382.5,30.5,-26
385,30.5,-26
387.5,30.5,-26
390,30.5,-26
392.5,30.5,-26
395,30.5,-26
397.5,30.5,-26
400,30.5,-26
402.5,30.5,-26
405,30.5,-26
407.5,30.5,-26
410,30.5,-26
412.5,30.5,-26
415,30.5,-26
417.5,30.5,-26
420,30.5,-26
422.5,30.5,-26
425,30.5,-26
427.5,30.5,-26
430,30.5,-26
432.5,30.5,-26
435,30.5,-26
437.5,30.5,-26
440,30.5,-26
442.5,30.5,-26
445,30.5,-26
447.5,30.5,-26
450,30.5,-26
452.5,30.5,-26
455,30.5,-26
457.5,30.5,-26
460,30.5,-26
462.5,30.5,-26
465,30.5,-26
467.5,30.5,-26
470,30.5,-26
472.5,30.5,-26
475,30.5,-26
477.5,30.5,-26
480,30.5,-26
482.5,30.5,-26
485,30.5,-26
487.5,30.5,-26
490,30.5,-26
492.5,30.5,-26
495,30.5,-26
497.5,30.5,-26
500,30.5,-26
502.5,30.5,-26
505,30.5,-26
507.5,30.5,-26
510,30.5,-26
512.5,30.5,-26
515,30.5,-26
517.5,30.5,-26
520,30.5,-26
522.5,30.5,-26
525,30.5,-26
527.5,30.5,-26
530,30.5,-26
532.5,30.5,-26
535,30.5,-26
537.5,30.5,-26
540,30.5,-26
542.5,30.5,-26
545,30.5,-26
547.5,30.5,-26
550,30.5,-26
552.5,30.5,-26
555,30.5,-26
557.5,30.5,-26
560,30.5,-26
562.5,30.5,-26
565,30.5,-26
567.5,30.5,-26
570,30.5,-26
572.5,30.5,-26
575,30.5,-26
577.5,30.5,-26
580,30.5,-26
582.5,30.5,-26
585,30.5,-26
587.5,30.5,-26
590,30.5,-26
592.5,30.5,-26
595,30.5,-26
597.5,30.5,-26
600,30.5,-26
-1,0,-0.3981
-1,0,-0.7029
-1,0,-1.0077
-1,0,-1.3125
1.5,0,-0.3981
1.5,0,-0.7029
1.5,0,-1.0077
1.5,0,-1.3125
