PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 2:1 - 630m
DESCRIPCIÓN: FRAMES DE VIGAS DE BORDE
RECUENTO: 240 ELTOS


500,33.5,1.75,502.5,33.5,1.75,3,0
502.5,33.5,1.75,505,33.5,1.75,3,0
505,33.5,1.75,507.5,33.5,1.75,3,0
507.5,33.5,1.75,510,33.5,1.75,3,0
510,33.5,1.75,512.5,33.5,1.75,3,0
512.5,33.5,1.75,515,33.5,1.75,3,0
515,33.5,1.75,517.5,33.5,1.75,3,0
517.5,33.5,1.75,520,33.5,1.75,3,0
520,33.5,1.75,522.5,33.5,1.75,3,0
522.5,33.5,1.75,525,33.5,1.75,3,0
525,33.5,1.75,527.5,33.5,1.75,3,0
527.5,33.5,1.75,530,33.5,1.75,3,0
530,33.5,1.75,532.5,33.5,1.75,3,0
532.5,33.5,1.75,535,33.5,1.75,3,0
535,33.5,1.75,537.5,33.5,1.75,3,0
537.5,33.5,1.75,540,33.5,1.75,3,0
540,33.5,1.75,542.5,33.5,1.75,3,0
542.5,33.5,1.75,545,33.5,1.75,3,0
545,33.5,1.75,547.5,33.5,1.75,3,0
547.5,33.5,1.75,550,33.5,1.75,3,0
550,33.5,1.75,552.5,33.5,1.75,3,0
552.5,33.5,1.75,555,33.5,1.75,3,0
555,33.5,1.75,557.5,33.5,1.75,3,0
557.5,33.5,1.75,560,33.5,1.75,3,0
560,33.5,1.75,562.5,33.5,1.75,3,0
562.5,33.5,1.75,565,33.5,1.75,3,0
565,33.5,1.75,567.5,33.5,1.75,3,0
567.5,33.5,1.75,570,33.5,1.75,3,0
570,33.5,1.75,572.5,33.5,1.75,3,0
572.5,33.5,1.75,575,33.5,1.75,3,0
575,33.5,1.75,577.5,33.5,1.75,3,0
577.5,33.5,1.75,580,33.5,1.75,3,0
580,33.5,1.75,582.5,33.5,1.75,3,0
582.5,33.5,1.75,585,33.5,1.75,3,0
585,33.5,1.75,587.5,33.5,1.75,3,0
587.5,33.5,1.75,590,33.5,1.75,3,0
590,33.5,1.75,592.5,33.5,1.75,3,0
592.5,33.5,1.75,595,33.5,1.75,3,0
595,33.5,1.75,597.5,33.5,1.75,3,0
597.5,33.5,1.75,600,33.5,1.75,3,0
