PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 20:1 - 323
DESCRIPCIÓN: MASA TOTAL SIN MASA DE PILOTES
RECUENTO: 2751 ELTOS


207.5,3.05,1.75,12.8541,12.8541,0,0,0,0
210,3.05,1.75,20.5375,20.5375,0,0,0,0
212.5,3.05,1.75,12.8541,12.8541,0,0,0,0
215,3.05,1.75,12.8541,12.8541,0,0,0,0
217.5,3.05,1.75,20.5375,20.5375,0,0,0,0
220,3.05,1.75,12.8541,12.8541,0,0,0,0
222.5,3.05,1.75,12.8541,12.8541,0,0,0,0
225,3.05,1.75,20.5375,20.5375,0,0,0,0
227.5,3.05,1.75,12.8541,12.8541,0,0,0,0
230,3.05,1.75,12.8541,12.8541,0,0,0,0
232.5,3.05,1.75,20.5375,20.5375,0,0,0,0
235,3.05,1.75,12.8541,12.8541,0,0,0,0
237.5,3.05,1.75,12.8541,12.8541,0,0,0,0
240,3.05,1.75,20.5375,20.5375,0,0,0,0
242.5,3.05,1.75,12.8541,12.8541,0,0,0,0
245,3.05,1.75,12.8541,12.8541,0,0,0,0
247.5,3.05,1.75,20.5375,20.5375,0,0,0,0
250,3.05,1.75,12.8541,12.8541,0,0,0,0
252.5,3.05,1.75,12.8541,12.8541,0,0,0,0
255,3.05,1.75,20.5375,20.5375,0,0,0,0
257.5,3.05,1.75,12.8541,12.8541,0,0,0,0
260,3.05,1.75,12.8541,12.8541,0,0,0,0
262.5,3.05,1.75,20.5375,20.5375,0,0,0,0
265,3.05,1.75,12.8541,12.8541,0,0,0,0
267.5,3.05,1.75,12.8541,12.8541,0,0,0,0
270,3.05,1.75,20.5375,20.5375,0,0,0,0
272.5,3.05,1.75,12.8541,12.8541,0,0,0,0
275,3.05,1.75,12.8541,12.8541,0,0,0,0
277.5,3.05,1.75,20.5375,20.5375,0,0,0,0
280,3.05,1.75,12.8541,12.8541,0,0,0,0
